drug_id,drug_seq
123375,COc1ccc(cc1)[C@H](C)NC(=O)COc1cc(c2c(nn(C)c2n1)C1CC1)C(F)(F)F
123376,COc1ccc(cc1)[C@H](C)NC(=O)COc1cc(C(F)F)c2c(nn(C)c2n1)-c1ccccc1
123378,C[C@H](NC(=O)COc1cc(C(F)F)c2c(nn(C)c2n1)-c1ccccc1)c1ccc(C)cc1
123379,COc1ccc(cn1)C(C)NC(=O)COc1cc(C(F)F)c2c(nn(C)c2n1)-c1ccccc1
123380,COc1ccccc1-c1nn(C)c2nc(OCC(=O)N[C@@H](C)c3ccc(C)cc3)ccc12
123381,C[C@H](NC(=O)COc1ccc2c(nn(C)c2n1)C(C)(C)C)c1ccc(C)cc1
123382,CC(C)c1nn(C)c2nc(OCC(=O)N[C@@H](C)c3ccc(C)cc3)cc(C)c12
123384,COc1ccc(cc1)[C@H](C)NC(=O)COc1cc(C)c2c(nn(C)c2n1)-c1cc(C)oc1C
123385,CC(NC(=O)COc1cc(C)c2c(nn(C)c2n1)-c1cc(C)oc1C)c1c(C)nn(C)c1C
123386,COc1ccc(cc1)[C@H](C)NC(=O)COc1cc(C)c2c(nn(C)c2n1)-c1ccoc1C
123387,COc1ccc(cc1)[C@H](C)NC(=O)COc1cc(C)c2c(nn(C)c2n1)-c1cc(OC)cc(OC)c1
123388,COc1ccnc(c1)-c1nn(C)c2nc(OCC(=O)N[C@@H](C)c3ccc(C)cc3)cc(C)c12
123389,Cc1cc(c(C)o1)-c1nn(C)c2nc(OCC(=O)N[C@H]3CCc4nc(C)ccc34)cc(C(F)F)c12
123390,COc1ccc(cc1)[C@H](C)NC(=O)COc1cc(C(F)F)c2c(nn(C)c2n1)-c1cc(C)oc1C
123391,Cc1ccc2C(CCc2c1)NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1
123392,COc1ccc2[C@H](CCc2c1)NC(=O)COc1cc(C(F)F)c2c(nn(C)c2n1)C1CC1
123393,COc1ccc2[C@H](CCc2c1)NC(=O)COc1cc(c2c(nn(C)c2n1)C1CC1)C(F)(F)F
123394,Cc1ccc2[C@H](CCc2c1)NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1
123395,CC(NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1)c1cnc2[nH]ccc2c1
123396,CC(NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1)c1ccc2n(C)ccc2c1
123397,Cc1ccc2C(CCc2n1)NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1
123398,Cc1ccc2[C@H](CCc2n1)NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1
123399,CCOc1ccc2[C@H](CCc2c1)NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1
123400,COc1ccc2[C@H](CCc2c1)NC(=O)C(C)Oc1cc(C)c2c(nn(C)c2n1)C1CC1
123401,C[C@H](NC(=O)COc1cc(c2c(cn(C)c2n1)-c1ccccc1)C(F)(F)F)c1ccccc1
123402,Cc1cc(c(C)o1)-c1nn(C)c2nc(OCC(=O)N[C@H]3CCc4nc(C)ccc34)cc(c12)C(F)(F)F
123404,COc1cc2CCC(NC(=O)COc3cc(C)c4c(nn(C)c4n3)C3CC3)c2cc1OC
123405,C[C@H](NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1)c1ccc(C)cc1
123406,COc1ccc2[C@H](CCc2c1)NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1
12414,NS(=O)(=O)c1ccccc1
12415,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(CN(CC([O-])=O)CC([O-])=O)cc2)cc1
12416,NS(=O)(=O)c1ccc(CCNC(=O)c2cccc(NC(=O)CN(CC([O-])=O)CC([O-])=O)c2)cc1
12417,NS(=O)(=O)c1ccc(cc1)C(=O)NCCOCCOCCN(CC([O-])=O)CC([O-])=O
12418,NS(=O)(=O)c1ccc(cc1)C(=O)NCCN(CC([O-])=O)CC([O-])=O
124945,CC1N(C2CCN(CC2)C2CCCCC2)C(=O)c2c1cc(F)cc2C(N)=O
124946,CC1(C)N(C2CCN(CC2)C2CCCCC2)C(=O)c2c1cc(F)cc2C(N)=O
124948,CC1N(C(=O)c2c1cccc2C(N)=O)c1ccc(cc1)N1CCOCC1
124949,CC1N(C(=O)c2c1cccc2C(N)=O)c1ccc(cc1)N1CCCCC1
124950,CC1N(C2CCN(CC2)C2CCCCC2)C(=O)c2c1cccc2C(N)=O
124951,C[C@@H]1N(C2CCN(CC2)C2CCCCC2)C(=O)c2c1cccc2C(N)=O
124952,C[C@H]1N(C2CCN(CC2)C2CCCCC2)C(=O)c2c1cccc2C(N)=O
124953,CC1N(C2CCN(CC2)C2CCC(F)(F)CC2)C(=O)c2c1cccc2C(N)=O
124954,CC1N(C2CCN(Cc3ccc4[nH]ccc4c3)CC2)C(=O)c2c1cccc2C(N)=O
124955,CC(C)n1cc(CN2CCC(CC2)N2C(C)c3cccc(C(N)=O)c3C2=O)c2ccccc12
124956,CC1N(C2CCN(Cc3ccccn3)CC2)C(=O)c2c1cccc2C(N)=O
124957,CC1N(C2CCN(CC2)C2CCCC2)C(=O)c2c1cccc2C(N)=O
124958,CC1N(C2CCN(Cc3ccco3)CC2)C(=O)c2c1cccc2C(N)=O
124959,CC1N(C2CCN(CC2)C2CCC2)C(=O)c2c1cccc2C(N)=O
124960,CC1N(C2CCN(Cc3ccc[nH]3)CC2)C(=O)c2c1cccc2C(N)=O
124961,CC1N(C2CCN(Cc3cccs3)CC2)C(=O)c2c1cccc2C(N)=O
124962,CC1N(C2CCN(CC3CCCCC3)CC2)C(=O)c2c1cccc2C(N)=O
124963,CC1N(C2CCN(CC3CCC=CC3)CC2)C(=O)c2c1cccc2C(N)=O
124964,CC1N(C2CCN(Cc3ncc[nH]3)CC2)C(=O)c2c1cccc2C(N)=O
124970,CCN1CCN(Cc2ccc(NC(=O)c3cccc(c3)-c3ccc4nc(NC(=O)C5CC5)sc4n3)cc2C(F)(F)F)CC1
12590,Nc1ccc2cc3ccc(N)cc3nc2c1
12621,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(CC2)S(C)(=O)=O)nc1N
12915,O=c1cc(oc2c(cccc12)-c1ccccc1)N1CCOCC1
13016,C1Cc2ccccc2CN1
130382,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCCCCc2ccccn2)c1
130383,Cc1ccnc(CCCCCO[C@H]2CNC[C@H]2Cc2cc(C)cc(N)n2)c1
130384,Cc1cc(N)nc(COC[C@H]2C[C@H](COc3cc(C)cc(N)n3)CN2)c1
130385,Cc1cc(N)nc(CCc2cncc(c2)C(CN)Cc2cc(C)cc(N)n2)c1
13055,CC1(C)O[C@@H]2CO[C@@]3(CNS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
13057,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1
13058,NS(=O)(=O)Oc1ccc2c3CCCCCc3c(=O)oc2c1
13066,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
13075,NS(=O)(=O)c1cc(C(O)=O)c(Cl)cc1Cl
13167,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1CCCc2ccccc12)C(C)(C)C
13169,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1CCc2ccccc12)C(C)(C)C
13174,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@H](C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)Oc1ccccc1)C(C)(C)C
13190,C[C@H](N)C(=O)Nc1nc(c(s1)-c1ccccc1)-c1ccc(Br)cc1
13216,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1
13336,CS(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1
13337,Nc1ncccc1OCc1ccccc1
13530,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1
13531,Oc1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1
13533,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C
13534,CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1
13535,COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1
136302,CSCC(CO)(CO)NCc1c[nH]c2c1nc[nH]c2=O
136303,OC[C@H](O)CN(Cc1c[nH]c2c1nc[nH]c2=O)Cc1ccccc1
136304,OCC(O)C(O)CNCc1c[nH]c2c1nc[nH]c2=O
136305,OC[C@@H](O)C(CO)CNCc1c[nH]c2c1nc[nH]c2=O
136306,CSC[C@H](NCc1c[nH]c2c1nc[nH]c2=O)[C@H](O)CO
136307,CSC[C@@H](NCc1c[nH]c2c(O)ncnc12)[C@@H](O)CO
136308,CSC[C@@H](NCc1c[nH]c2c1nc[nH]c2=O)[C@H](O)CO
136309,CSC[C@H](NCc1c[nH]c2c1nc[nH]c2=O)[C@@H](O)CO
136310,CSCC(CNCc1c[nH]c2c1nc[nH]c2=O)[C@H](O)CO
136311,CSCC(CNCc1c[nH]c2c1nc[nH]c2=O)C(O)CO
136312,CSCC(CN(Cc1c[nH]c2c1nc[nH]c2=O)Cc1ccccc1)[C@H](O)CO
136313,CSC[C@H](O)[C@@H](O)CNCc1c[nH]c2c1nc[nH]c2=O
136314,CSCC(O)C(O)CNCc1c[nH]c2c1nc[nH]c2=O
13775,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
138298,NC(=O)c1cccc2CN(C3CCN(CC3)C3CCC(F)(F)CC3)C(=O)c12
138299,CO[C@H]1CC[C@H](CC1)N1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138300,CO[C@H]1CC[C@@H](CC1)N1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138301,NC(=O)c1cccc2CN(C3CCN(CC3)[C@@H]3CC[C@H](CO)CC3)C(=O)c12
138302,NC(=O)c1cccc2CN(C3CCN(CC3)[C@H]3CC[C@H](CO)CC3)C(=O)c12
138303,COC[C@H]1CC[C@H](CC1)N1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138304,COC[C@H]1CC[C@@H](CC1)N1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138305,NC(=O)c1cccc2CN(C3CCN(CC3)C3CCC4(CC3)OCCO4)C(=O)c12
138306,CN(C)c1ccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cc1
138307,NC(=O)c1cccc2CN(C3CCN(Cc4ccc(F)cc4)CC3)C(=O)c12
138308,NC(=O)c1cccc2CN(C3CCN(Cc4ccccc4F)CC3)C(=O)c12
138309,NC(=O)c1cccc2CN(C3CCN(Cc4cccc(F)c4)CC3)C(=O)c12
138310,Cn1cccc1CN1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138311,NC(=O)c1cccc2CN(C3CCN(Cc4ccc(cc4)C(F)(F)F)CC3)C(=O)c12
138312,NC(=O)c1cccc2CN(C3CCN(Cc4ccc5ccccc5n4)CC3)C(=O)c12
138313,NC(=O)c1cccc2CN(C3CCN(Cc4ccc(F)cc4F)CC3)C(=O)c12
138314,Cc1ccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cc1C
138315,Cc1ccccc1CN1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138317,NC(=O)c1cccc2CN(C3CCN(Cc4cccc(Br)c4)CC3)C(=O)c12
138318,NC(=O)c1cccc2CN(C3CCN(Cc4ccc(Br)cc4)CC3)C(=O)c12
138319,NC(=O)c1cccc2CN(C3CCN(Cc4cccc(c4)C(F)(F)F)CC3)C(=O)c12
138321,Cc1cccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)c1
138322,Cc1ncsc1CN1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138323,NC(=O)c1cccc2CN(C3CCN(CC4CCN(Cc5ccccc5)CC4)CC3)C(=O)c12
138324,NC(=O)c1cccc2CN(C3CCN(Cc4cccc5[nH]ccc45)CC3)C(=O)c12
138325,NC(=O)c1cccc2CN(C3CCN(Cc4ccc5[nH]ccc5c4)CC3)C(=O)c12
138327,Cc1ccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cc1
138328,CC(C)n1cc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)c2ccccc12
138330,Cc1c(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cnn1C
138331,COc1cccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)c1
138332,Cc1ccsc1CN1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138333,CCCOc1ccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cc1
138334,CC(C)c1ccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cc1
138335,COc1ccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cc1
138336,CCOc1cccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)c1
138338,NC(=O)c1cccc2CN(C3CCN(Cc4cccc(Cl)c4)CC3)C(=O)c12
138339,CCc1ccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)cc1
138341,Cc1ccc(CN2CCC(CC2)N2Cc3cccc(C(N)=O)c3C2=O)s1
138342,Cc1ccc(CN2CCC(CN3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1
138344,Cc1cccc(CN2CCC(CN3Cc4cccc(C(N)=O)c4C3=O)CC2)c1
138346,NC(=O)c1cccc2CN(CC3CCN(Cc4ccc(F)cc4)CC3)C(=O)c12
138347,COCCN1CCC(CC1)N1Cc2cccc(C(N)=O)c2C1=O
138348,NC(=O)c1cc(F)cc2CN(C3CCN(CC3)C3CCC(F)(F)CC3)C(=O)c12
138349,NC(=O)c1cc(F)cc2CN(C3CCN(CC3)C3CCC(=O)CC3)C(=O)c12
138350,NC(=O)c1cc(Cl)cc2CN(C3CCN(CC3)C3CCC(F)(F)CC3)C(=O)c12
138351,NC(=O)c1ccc(F)c2CN(C3CCN(CC3)C3CCC(F)(F)CC3)C(=O)c12
138354,NC(=O)c1cc(F)cc2CN(C3CCN(CC3)C3CCC(Cl)(Cl)CC3)C(=O)c12
138355,CN(C)c1ccc2C=c3cc4CCC[N+](CCCC(=O)N(C)CC(=O)Nc5ccc6[nH]c(=O)c7ccccc7c6c5)=c4cc3C(C)(C)c2c1
138356,CN(C)c1ccc2C=c3cc4CCC[N+](CCCC(=O)NCCCCCCNCC(=O)Nc5ccc6[nH]c(=O)c7ccccc7c6c5)=c4cc3C(C)(C)c2c1
138358,Cc1n[nH]c(C)c1CCCOc1ccccc1F
138363,Oc1cc(cc(c1O)[N+]([O-])=O)C(=O)c1ccccc1F
138365,CN1C(=N)NC(=O)\C1=C\c1cc(Br)c(O)c(Br)c1
138371,OC(=O)Cc1ccccc1Nc1c(O)cccc1Cl
13951,Cc1cccc(N(C(=O)C(O)=O)c2ccccc2C(O)=O)c1C
13952,OC(=O)C(=O)N(c1ccccc1C(O)=O)c1cccc2ccccc12
139995,CCOC(=O)CNC(=O)NCc1ccc(N)cc1
14027,O=S(=O)(N1CCCNCC1)c1cccc2cnccc12
142598,COCC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)ccn1
142745,CC(C)c1c(O)c(O)cc2c1c(=O)c(C)c(-c1c(C)c(=O)c3c(C(C)C)c(O)c(O)cc3c1=O)c2=O
142750,CC(C)Cc1c(O)c(O)cc2c1c(=O)c(C)c(-c1c(C)c(=O)c3c(CC(C)C)c(O)c(O)cc3c1=O)c2=O
142754,Cc1ccc(CCc2c(O)c(O)cc3c2c(=O)c(C)c(-c2c(C)c(=O)c4c(CCc5ccc(C)cc5)c(O)c(O)cc4c2=O)c3=O)cc1
142756,Cc1c(-c2c(C)c(=O)c3c(Cc4ccccc4)c(O)c(O)cc3c2=O)c(=O)c2cc(O)c(O)c(Cc3ccccc3)c2c1=O
14320,Nc1nccc2ccccc12
14322,Nc1ccc2ccccc2n1
14324,Cc1cc2nc(N)[nH]c2cc1C
144638,COc1cc(NC(=O)C[C@@]2(C)C[C@@H]([C@H](N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)c2ccc(Cl)c(F)c2)c2cccc(Cl)c2)ccc1C(O)=O
14487,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
14672,OC(=O)CC(O)(CC(O)=O)C(O)=O
14675,OP(O)(=O)Oc1ccccc1
147107,CN(C(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1)c1cccc(C)c1
147108,COc1cccc(c1)N1CCN(CC1)C(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
147109,Clc1ccc(CNC(=O)C(NS(=O)(=O)c2ccc3NC(=O)CCc3c2)c2ccccc2)cc1
147110,O=C(C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1)N1CCC(Cc2ccccc2)CC1
147111,Cc1cccc(C)c1NC(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
147112,CCc1cccc(C)c1NC(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
147113,O=C(C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1)N1CCN(CC1)C1CCCCC1
147114,Cc1ccc(NC(=O)C(NS(=O)(=O)c2ccc3NC(=O)CCc3c2)c2ccccc2)c(Br)c1
147115,O=C(C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1)N1CCN(CC1)C(=O)c1ccco1
147116,CC1CN(CCN1c1ccc(C)cc1)C(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
147117,CC(N(Cc1ccco1)C(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1)c1cccs1
147118,Cc1cc(C)c(NC(=O)C(NS(=O)(=O)c2ccc3NC(=O)CCc3c2)c2ccccc2)c(C)c1
147119,CC(C)N(Cc1ccccc1)C(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
147120,CCN(CC)C(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
147121,OC(=O)CC(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1cccc(Cl)c1
147122,CN(Cc1ccco1)C(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2NC(=O)CCc2c1
147123,CCOc1ccccc1NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1
147124,CCOc1ccccc1N(C)S(=O)(=O)c1ccc2[nH]c(=O)ccc2c1
147125,COc1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)ccc3c2)cc1OC
147127,Cc1ccc(cc1)N1CCN(CC1)C(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
147128,CN(CC(=O)Nc1nc2ccc(Cl)cc2s1)S(=O)(=O)c1ccc2[nH]c(=O)ccc2c1
147129,O=C(NCc1ccccc1)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1
147130,COc1cc2CCN(C(C)c2cc1OC)S(=O)(=O)c1ccc2[nH]c(=O)ccc2c1
147132,O=C(C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1)N(Cc1ccco1)Cc1cccs1
147133,O=C(C(NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1)c1ccccc1)N(Cc1ccco1)Cc1cccs1
14831,Cn1nc(cc1NC(=O)Nc1ccc(Cl)cc1)C(C)(C)C
14832,Fc1ccc(cc1)-c1nc2SCCn2c1-c1ccncc1
14834,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)CO
14835,Cn1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C
14836,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccccc1)C(C)(C)C
14837,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1cccc2ccccc12)C(C)(C)C
14838,CC(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)-c1ccccc1
14839,CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)-c1ccccc1
14840,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCc2ccncc2)c2ccccc12)C(C)(C)C
14842,O=C(Nc1ccnn1-c1ccccc1)Nc1ccc(OCCN2CCOCC2)c2ccccc12
14843,CC1(CCCCC1)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)-c1ccccc1
14844,Cc1ccc(cn1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C
14845,CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(Cc2ccccc2)n1
14846,CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)C1CCCCC1
14847,CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)-c1cccc(N)c1
14848,CC(=O)Nc1cccc(c1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C
14849,CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(n1)-c1ccc(N)cc1
14850,CC(=O)Nc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C
14851,COc1ccc(cn1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C
14853,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCS(=O)CC2)c2ccccc12)C(C)(C)C
14855,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCCCC2)c2ccccc12)C(C)(C)C
14856,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCNCC2)c2ccccc12)C(C)(C)C
14857,C[C@H]1CN(CCOc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)C[C@@H](C)O1
14858,C[C@H]1CN(CCOc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)C[C@H](C)O1
14859,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCSCC2)c2ccccc12)C(C)(C)C
14860,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCc2cccnc2)c2ccccc12)C(C)(C)C
14861,COc1ccc(CCOc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)cc1OC
14862,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCn2ccnc2)c2ccccc12)C(C)(C)C
149701,Cc1c(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cn2)c(=O)n(-c2ccccc2)n1C
149702,Cc1c(C(=O)Nc2ccc(Oc3ccnc(c3)C(N)=O)c(F)c2)c(=O)n(-c2ccccc2)n1C
149703,Cc1c(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c(=O)n(-c2ccccc2)n1C
149704,Cc1c(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2)c(=O)n(-c2ccccc2)n1C
150300,Fc1ccc(cc1)-n1ccc2cc(ccc12)C(=O)N1CC(C1)N1CCN(CC1)C(=O)c1nccs1
150751,COc1cc(ccc1O)-c1ccc2ccc(-c3cccc(c3)C(=O)NCCN(C)C)n2n1
150752,NNc1ncnc2sc3CCCCc3c12
150753,NNc1ncnc2sc3CCCCCc3c12
150754,CC(=O)OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1
150801,Cc1ncc(Cc2cccc(CO)c2)c(N)n1
150802,Cc1c(Cc2cnc(C)nc2N)csc1CO
150803,Cc1ncc(Cc2cccc(CCO)c2)c(N)n1
150804,Cc1c(Cc2cnc(C)nc2N)csc1C=O
15138,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1
15211,Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1
152235,CCCc1cc2c(ncnc2s1)N1CCN(CC1)C1=NCC(C)(C)S1
152260,Cc1nn(nc1C(N)=O)-c1ccccc1
152274,CCNC(=O)c1cc(on1)-c1c(O)cc(O)cc1Oc1ccc(cc1)[N+]([O-])=O
152275,CCNC(=O)c1cc(on1)-c1c(O)cc(O)cc1Oc1ccc(Cl)cc1
152276,CC(C)N1CCC(CC1)NC(=O)c1cc(on1)-c1c(O)cc(O)cc1Oc1ccc(cc1)[N+]([O-])=O
152277,Oc1cc(O)c(-c2cc(no2)C(=O)NC2CCN(CC2)C2CCCCC2)c(Oc2ccc(cc2)[N+]([O-])=O)c1
152278,Oc1cc(O)c(-c2cc(no2)C(=O)NC2CCN(CC2)C2CCC(F)(F)CC2)c(Oc2ccc(cc2)[N+]([O-])=O)c1
152279,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(on2)C(=O)NC2CCN(CC2)C2CCC3(CC2)OCCO3)cc1
152280,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(on2)C(=O)NC2CCN(C)CC2)cc1
152281,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(no2)C(=O)NC2CCN(CC2)C2CCC3(CC2)OCC(C)(C)CO3)cc1
152282,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(no2)C(=O)NC2CCN(CC2)C2CCC3(CC2)OCCCCO3)cc1
152283,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(no2)C(=O)NC2CCN(CC2)C2CCC3(CC2)OCCCO3)cc1
152284,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(no2)C(=O)NC2CCN(CC3CCCCC3)CC2)cc1
152285,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(no2)C(=O)NC2CCN(CC2)C2CCC(F)(F)CC2)cc1
152286,CN1CCC(CC1)NC(=O)c1cc(no1)-c1c(O)cc(O)cc1Oc1ccc(cc1)[N+]([O-])=O
152287,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(no2)C(=O)NC2CCN(CC2)C2CCCCC2)cc1
15234,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O
15236,Oc1cc(O)c2c(c1)oc(-c1cc(O)c(O)c(O)c1)c(O)c2=O
15244,Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1
152709,Cc1cc(N)nc(CCCCCO[C@H]2CNC[C@H]2Cc2cc(C)cc(N)n2)c1
